sample_id,file_name,document_id,sheet_raw,source_corpus,acquisition_session_id,dpi,class_label,scanner_brand,scanner_model,physical_device_id,device_uid,image_format,color_mode,tampered_label,is_tampered,width,height,aspect_ratio,file_size_kb,mean_intensity,std_intensity,skewness,kurtosis,entropy,edge_density
SMP_1929,s10_34.tif,DOC_034,34,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.983770796909511,0.0643954206526293,-6.699962469068398,53.338944926411074,1.1956267102179745,0.0625076293945312
SMP_1930,s10_35.tif,DOC_035,35,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9702970898924588,0.1089769540488998,-4.571497273919209,21.41451722317345,1.2706092662923325,0.1148262023925781
SMP_1931,s10_36.tif,DOC_036,36,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9816269263310222,0.0757677902525804,-5.616395125279387,32.82874313911215,1.137781690267636,0.07659912109375
SMP_1932,s10_37.tif,DOC_037,37,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9794361311930868,0.0801816874839675,-5.331338646878177,30.113467817228795,1.2121821849000145,0.0921897888183593
SMP_1933,s10_38.tif,DOC_038,38,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9831113432966953,0.06545981808046,-5.503195010769415,31.417694328377426,1.2482289455192552,0.068603515625
SMP_1934,s10_39.tif,DOC_039,39,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9851647588510788,0.0612164683994335,-6.457353202008043,49.13556564067796,0.908256932656947,0.0626106262207031
SMP_1935,s10_4.tif,DOC_004,4,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9657271260934128,0.0969026189380171,-3.641208425780864,13.831237149343073,1.6704310886966975,0.1800498962402343
SMP_1936,s10_40.tif,DOC_040,40,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9799359699075963,0.0663966097404025,-6.462186277661473,50.67273917029389,1.5736603578730477,0.0474128723144531
SMP_1937,s10_41.tif,DOC_041,41,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9585835835215502,0.1308966332980252,-4.235304108800007,18.72129852082865,1.507375098607734,0.1557693481445312
SMP_1938,s10_42.tif,DOC_042,42,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9664484120303932,0.1158441112440811,-4.152387717228975,16.69044552577428,1.4635720177566305,0.0834426879882812
SMP_1939,s10_43.tif,DOC_043,43,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9843776874688288,0.0625497560939257,-5.304338551109442,29.68627419867132,0.9089231351435776,0.0805015563964843
SMP_1940,s10_44.tif,DOC_044,44,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9729485441092912,0.0876603187695125,-4.237011887822336,18.944502497399704,1.4229402403461098,0.1282463073730468
SMP_1941,s10_45.tif,DOC_045,45,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9804063839206544,0.0716125182382159,-5.160409675867138,30.040583440907334,1.1690023637696167,0.0953292846679687
SMP_1942,s10_46.tif,DOC_046,46,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9756147370590436,0.0816293332292347,-4.546722534078028,22.101185750984584,1.394522737297295,0.1224517822265625
SMP_1943,s10_47.tif,DOC_047,47,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9771831917822628,0.0597448566620114,-4.644517072466331,27.56978357938377,1.759259073620736,0.0652580261230468
SMP_1944,s10_48.tif,DOC_048,48,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9822281079845756,0.0495748941676467,-5.961362442069868,48.13288539374038,1.651047438407633,0.0382041931152343
SMP_1945,s10_49.tif,DOC_049,49,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9874001207913962,0.0646765509196502,-7.406126479029181,60.67267261652395,0.7343935562264605,0.0537490844726562
SMP_1946,s10_5.tif,DOC_005,5,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9860053568237114,0.0596461426087529,-6.708564934847032,50.950801323545086,1.0277954937690352,0.0612373352050781
SMP_1947,s10_50.tif,DOC_050,50,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9775496486269376,0.098395225077911,-6.17673852867415,39.96263462033346,1.252702193189605,0.06048583984375
SMP_1948,s10_51.tif,DOC_051,51,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.979776544482364,0.071886736483137,-4.752218547720823,25.13936802331613,1.0750938736283082,0.1032867431640625
SMP_1949,s10_52.tif,DOC_052,52,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9226184921710096,0.1520297324839502,-1.6409187428200185,0.9128759809380452,1.77335572742113,0.0449752807617187
SMP_1950,s10_53.tif,DOC_053,53,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9754555724379376,0.095052499314337,-4.879231755290929,24.3443811297502,1.1573637135810255,0.0815849304199218
SMP_1951,s10_54.tif,DOC_054,54,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9844384368520762,0.0686785855563485,-6.6665360821720085,48.5214433499205,1.0652680928007725,0.04888916015625
SMP_1952,s10_55.tif,DOC_055,55,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.964189049607336,0.0835542070860227,-2.731362181350379,7.351431393066482,1.8735323011229847,0.1047286987304687
SMP_1953,s10_56.tif,DOC_056,56,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9556785843589816,0.105168524888463,-3.5155717843759526,14.974829821035264,1.9874378305568976,0.1292190551757812
SMP_1954,s10_57.tif,DOC_057,57,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9792641433401784,0.0784003420714162,-4.610928820403143,21.424080737593712,0.9931100763313558,0.0950469970703125
SMP_1955,s10_58.tif,DOC_058,58,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9837351381975112,0.0607111786540483,-5.551631293225345,34.422357418333,1.1697349820973733,0.0725364685058593
SMP_1956,s10_59.tif,DOC_059,59,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9640231300760922,0.1124606683163211,-3.817415332594722,14.776485470793723,1.4658979867775237,0.1246490478515625
SMP_1957,s10_6.tif,DOC_006,6,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9894819960675496,0.0464523330649607,-7.931531933968268,71.93867903868548,0.9800929703663058,0.0402717590332031
SMP_1958,s10_60.tif,DOC_060,60,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9832005566373916,0.0709622805518391,-5.751317630400922,34.26942824487938,1.0604566459879332,0.0704879760742187
SMP_1959,s10_61.tif,DOC_061,61,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9856094113728188,0.0596731514455537,-6.106176967131736,42.35172491862297,0.9593943768819247,0.0698890686035156
SMP_1960,s10_62.tif,DOC_062,62,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.974541439273098,0.0925372479409746,-4.548976045782353,20.762198528996755,1.2711902517208349,0.1085700988769531
SMP_1961,s10_63.tif,DOC_063,63,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9625515349732968,0.1008816140727503,-4.128290121993143,17.179274385013546,2.483513115119554,0.1214942932128906
SMP_1962,s10_64.tif,DOC_064,64,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.961224235375716,0.1242123074554933,-4.095645634628827,16.097548659923998,1.815637901160584,0.0972709655761718
SMP_1963,s10_65.tif,DOC_065,65,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9650249786683248,0.116628911652535,-3.994131177610003,15.841587362858997,1.2561451165082087,0.1216697692871093
SMP_1964,s10_66.tif,DOC_066,66,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9615653222742194,0.1296769327993646,-3.855081471206406,13.912229065544716,1.3899844081991624,0.0832939147949218
SMP_1965,s10_67.tif,DOC_067,67,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.8849675727485675,0.1536966133667602,-1.0834660084586734,0.4903536623326139,2.7870075847881344,0.0567131042480468
SMP_1966,s10_68.tif,DOC_068,68,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9754417803541288,0.1026107493016506,-5.649724667387773,33.688537787903165,1.2017739484929184,0.0828781127929687
SMP_1967,s10_69.tif,DOC_069,69,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9828198285842478,0.0663362283713479,-5.797934405635326,36.74733196408813,1.2784069391345112,0.0823326110839843
SMP_1968,s10_7.tif,DOC_007,7,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.983410688245224,0.0626338463351232,-5.457112992262505,31.246689621153465,1.2337129562564693,0.068115234375
SMP_1969,s10_70.tif,DOC_070,70,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9496398677540756,0.1137681818078794,-2.638524842690846,6.591589158772493,2.1354990290189395,0.2421913146972656
SMP_1970,s10_71.tif,DOC_071,71,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9867795029555848,0.0542954809744208,-5.4597795777882645,32.498325072252754,0.8111093277856207,0.0694122314453125
SMP_1971,s10_72.tif,DOC_072,72,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.973136836755878,0.0917913696577088,-4.32782576517906,19.602291679863725,1.2771256090836292,0.1179618835449218
SMP_1972,s10_73.tif,DOC_073,73,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9648999304525648,0.1114892918532098,-3.966088384529729,15.836621406494787,1.5474507601180991,0.1515693664550781
SMP_1973,s10_74.tif,DOC_074,74,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.983966594641446,0.0591373677122643,-5.462484557825577,33.43942008843544,1.197455199752918,0.0680198669433593
SMP_1974,s10_75.tif,DOC_075,75,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9844888620303588,0.0630557737023979,-6.56063059292244,46.92987088671657,1.2463638169856623,0.0542449951171875
SMP_1975,s10_76.tif,DOC_076,76,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.98424715651178,0.066441386980379,-7.351343393519952,61.16353529020846,1.3046492390553146,0.0455284118652343
SMP_1976,s10_77.tif,DOC_077,77,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9667512771946556,0.0953294664271747,-3.432962964326008,11.868705178040283,1.4258675985643157,0.1440963745117187
SMP_1977,s10_78.tif,DOC_078,78,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9683820488731664,0.0848911349619137,-3.8704914130329136,16.685215647099103,1.655647147242978,0.0976486206054687
SMP_1978,s10_79.tif,DOC_079,79,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9795886092033086,0.0724545054598099,-5.1695661054851705,30.76180234497692,1.213593754566063,0.0883140563964843
SMP_1979,s10_8.tif,DOC_008,8,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9806584036332672,0.0710895845567506,-5.710218513022096,36.24903730335357,1.4594732598563855,0.0903053283691406
SMP_1980,s10_80.tif,DOC_080,80,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9783871612266668,0.0726714163856498,-5.226431833209167,31.438164379123783,1.487998403260364,0.0990371704101562
SMP_1981,s10_81.tif,DOC_081,81,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9710317977781168,0.0897872401194317,-3.9532705648924207,16.13738662530955,1.5141555749116389,0.1412925720214843
SMP_1982,s10_82.tif,DOC_082,82,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9821744271667316,0.0786792100429912,-6.719601660425569,48.34612421688168,1.3124613597132095,0.0558013916015625
SMP_1983,s10_83.tif,DOC_083,83,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9761972318535664,0.0829151749100593,-4.31270576474143,19.228963076562906,1.108465182180196,0.1232261657714843
SMP_1984,s10_84.tif,DOC_084,84,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9850077998872572,0.0581284867694936,-6.99588542569304,57.63539459935175,1.2419953302741906,0.0458488464355468
SMP_1985,s10_85.tif,DOC_085,85,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9774035537962356,0.0947479340940207,-5.708543666588687,35.30685086251916,1.0542159161827591,0.0766944885253906
SMP_1986,s10_86.tif,DOC_086,86,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9771927004403486,0.0888496537766958,-5.027482633158545,25.85442175123936,1.2256118526560702,0.0887260437011718
SMP_1987,s10_87.tif,DOC_087,87,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9786814742229188,0.0785230957871376,-5.013041163186752,26.63931678330677,1.311279182067668,0.0943565368652343
SMP_1988,s10_88.tif,DOC_088,88,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9757745797239418,0.0844100231365543,-4.778011823418472,23.98298814779909,1.4858784594511978,0.082733154296875
SMP_1989,s10_89.tif,DOC_089,89,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9704767360728712,0.0894904129999617,-3.5492840866218813,12.47549920999957,1.2685315080349555,0.1423759460449218
SMP_1990,s10_9.tif,DOC_009,9,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9729953638267896,0.0921674121777688,-4.514367888264696,22.28051678366445,1.23485980927288,0.1437492370605468
SMP_1991,s10_90.tif,DOC_090,90,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9773879619537448,0.0749044845395595,-5.053924608207253,29.02676231946117,1.4195038671312674,0.0886993408203125
SMP_1992,s10_91.tif,DOC_091,91,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9772303964181442,0.0902057182597469,-5.121933084611564,27.345490548189936,1.102347073136546,0.0930137634277343
SMP_1993,s10_92.tif,DOC_092,92,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9804499374753952,0.0793042227896737,-5.406652478945756,30.695702238646973,1.134667310331661,0.081390380859375
SMP_1994,s10_93.tif,DOC_093,93,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9779998057114638,0.0808721423548501,-5.093720818106634,27.70230768396324,1.3987487586660898,0.0879058837890625
SMP_1995,s10_94.tif,DOC_094,94,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9797014546558216,0.0820692283989576,-6.015613092551623,39.55214224555528,1.3811746287468027,0.0708847045898437
SMP_1996,s10_95.tif,DOC_095,95,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9849306986033296,0.0658557726195415,-5.808829425828628,35.94169677316649,0.8390514643079712,0.0733718872070312
SMP_1997,s10_96.tif,DOC_096,96,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9781615151631438,0.0931607078728929,-5.448996366191669,30.33954938429506,1.0883937248337887,0.0670738220214843
SMP_1998,s10_97.tif,DOC_097,97,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.977850682076052,0.0804096070129117,-4.849106886399702,25.439197917309983,1.1916861948164037,0.0865631103515625
SMP_1999,s10_98.tif,DOC_098,98,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.9581417870201082,0.1004125380170459,-2.8663801197162235,8.04677456787913,1.890477263307328,0.2356033325195312
SMP_2000,s10_99.tif,DOC_099,99,Official,Official_300DPI,300,EpsonV550,Epson,Perfection V550 Photo,Unit_1,Epson_PerfectionV550Photo_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25474.5185546875,0.978747550751328,0.0825728236991625,-6.352187567591365,46.18522362934009,1.455063467565464,0.0735664367675781
SMP_2001,s11_1.tif,DOC_001,1,Official,Official_150DPI,150,HP,HP,LaserJet/ScanJet Series,Unit_1,HP_LaserJet/ScanJetSeries_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6334.1005859375,0.9327140180034243,0.0991037586712731,-3.88639069942961,15.105604064336298,2.670923662564157,0.1333770751953125
SMP_2002,s11_10.tif,DOC_010,10,Official,Official_150DPI,150,HP,HP,LaserJet/ScanJet Series,Unit_1,HP_LaserJet/ScanJetSeries_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6275.9599609375,0.9326828034123712,0.1080719432272935,-3.8328242672397215,14.137221258622386,2.6337292340709944,0.0950508117675781
SMP_2003,s11_100.tif,DOC_100,100,Official,Official_150DPI,150,HP,HP,LaserJet/ScanJet Series,Unit_1,HP_LaserJet/ScanJetSeries_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6334.1005859375,0.9401339680176608,0.0722891982125388,-6.063626299169512,41.63648991525133,2.4504804753625247,0.0676040649414062
SMP_2004,s11_11.tif,DOC_011,11,Official,Official_150DPI,150,HP,HP,LaserJet/ScanJet Series,Unit_1,HP_LaserJet/ScanJetSeries_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6275.9599609375,0.936313087582618,0.0839407917020282,-3.890390434887791,16.505728558160982,2.696232840487612,0.1319465637207031
SMP_2005,s11_12.tif,DOC_012,12,Official,Official_150DPI,150,HP,HP,LaserJet/ScanJet Series,Unit_1,HP_LaserJet/ScanJetSeries_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6275.9599609375,0.9478742637434368,0.0604736843438792,-6.003085059370586,41.37100482111013,2.5169962592600506,0.0571136474609375
SMP_2006,s11_13.tif,DOC_013,13,Official,Official_150DPI,150,HP,HP,LaserJet/ScanJet Series,Unit_1,HP_LaserJet/ScanJetSeries_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6275.9599609375,0.9395683253184436,0.0745760235126988,-4.484459119077831,22.280805774698177,2.503971170727597,0.1055259704589843
SMP_2007,s11_14.tif,DOC_014,14,Official,Official_150DPI,150,HP,HP,LaserJet/ScanJet Series,Unit_1,HP_LaserJet/ScanJetSeries_Unit_1,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6334.1005859375,0.9380486065766516,0.0773934902226864,-4.207571111437149,18.62362667933997,2.59059261523802,0.110076904296875
